,doc_id,author,authoryearofbirth,authoryearofdeath,no_words,len,Gut_id
0,"Life on the Mississippi, Part 3.","Twain, Mark",1835.0,1910.0,14122,14122,Gut_40952
0,Selected Records of Reptiles and Amphibians from Kansas,"Smith, Hobart M. (Hobart Muir)",1912.0,2013.0,3752,3752,Gut_18473
0,By Violence,"Trevena, John",1870.0,,16209,16209,Gut_18487
0,Life of St. Vincent de Paul,"Forbes, F. A. (Frances Alice)",1869.0,1936.0,20185,20185,Gut_12981
0,The Valley of the Giants,"Kyne, Peter B. (Peter Bernard)",1880.0,1957.0,97586,97586,Gut_36328
0,The Quickening,"Lynde, Francis",1856.0,1930.0,107610,107610,Gut_5323
0,"The Pony Rider Boys in Alaska; Or, The Gold Diggers of Taku Pass","Patchin, Frank Gee",1861.0,1925.0,39594,39594,Gut_15161
0,What Will He Do with It? — Volume 10,"Lytton, Edward Bulwer Lytton, Baron",1803.0,1873.0,28303,28303,Gut_40363
0,"The Vale of Cedars; Or, The Martyr","Aguilar, Grace",1816.0,1847.0,95032,95032,Gut_1922
0,Stingaree,"Hornung, E. W. (Ernest William)",1866.0,1921.0,58431,58431,Gut_12176
0,Where Angels Fear to Tread,"Forster, E. M. (Edward Morgan)",1879.0,1970.0,49470,49470,Gut_14281
0,Old Indian Days,"Eastman, Charles A.",1858.0,1939.0,48463,48463,Gut_18028
0,The Music Master of Babylon,"Pangborn, Edgar",1909.0,1976.0,10714,10714,Gut_31790
0,The Spy of the Rebellion: Being a True History of the Spy System of the United States Army during the Late Rebellion,"Pinkerton, Allan",1819.0,1884.0,147248,147248,Gut_18814
0,"Hawkins Electrical Guide v. 05 (of 10): Questions, Answers, & Illustrations, A progressive course of study for engineers, electricians, students and those desiring to acquire a working knowledge of electricity and its applications","Hawkins, N. (Nehemiah)",1833.0,1928.0,59717,59717,Gut_30470
0,That Gospel Sermon on the Blessed Hope,"Moody, Dwight Lyman",1837.0,1899.0,4704,4704,Gut_12720
0,The Stillwater Tragedy,"Aldrich, Thomas Bailey",1836.0,1907.0,63278,63278,Gut_34024
0,The Mahatma and the Hare: A Dream Story,"Haggard, H. Rider (Henry Rider)",1856.0,1925.0,22793,22793,Gut_12943
0,The Tinder-Box,"Daviess, Maria Thompson",1872.0,1924.0,51199,51199,Gut_3472
0,"The Captain of the Polestar, and Other Tales","Doyle, Arthur Conan",1859.0,1930.0,84300,84300,Gut_14288
0,The Story of the Greeks,"Guerber, H. A. (Hélène Adeline)",1859.0,1929.0,67586,67586,Gut_9974
0,Oxford,"Lang, Andrew",1844.0,1912.0,31502,31502,Gut_10628
0,Daniel Deronda,"Eliot, George",1819.0,1880.0,308886,308886,Gut_40158
0,"Memoirs of General W. T. Sherman, Volume II., Part 4","Sherman, William T. (William Tecumseh)",1820.0,1891.0,113675,113675,Gut_37238
0,Our Little Japanese Cousin,"Wade, Mary Hazelton Blanchard",1860.0,1936.0,12910,12910,Gut_26178
0,The Court of Philip IV.: Spain in Decadence,"Hume, Martin A. S. (Martin Andrew Sharp)",1847.0,1910.0,156143,156143,Gut_30821
0,In the grip of the Mullah: A tale of adventure in Somaliland,"Brereton, F. S. (Frederick Sadleir)",1872.0,,106281,106281,Gut_25399
0,"The Mysteries of Paris, Volume 1 of 6","Sue, Eugène",1804.0,1857.0,101831,101831,Gut_17855
0,The House of Whispers,"Le Queux, William",1864.0,1927.0,83108,83108,Gut_494
0,Philosopher Jack,"Ballantyne, R. M. (Robert Michael)",1825.0,1894.0,47940,47940,Gut_8638
0,"Frank Merriwell's Nobility; Or, The Tragedy of the Ocean Tramp","Standish, Burt L.",1866.0,1945.0,18484,18484,Gut_652
0,"R. Holmes & Co.: Being the Remarkable Adventures of Raffles Holmes, Esq., Detective and Amateur Cracksman by Birth","Bangs, John Kendrick",1862.0,1922.0,32856,32856,Gut_7670
0,Frank among the Rancheros,"Castlemon, Harry",1842.0,1915.0,46018,46018,Gut_5315
0,Macaria,"Evans, Augusta J. (Augusta Jane)",1835.0,1909.0,89256,89256,Gut_13059
0,The Laughing Prince: Jugoslav Folk and Fairy Tales,"Fillmore, Parker",1878.0,1944.0,48537,48537,Gut_7026
0,Joy and Power: Three Messages with One Meaning,"Van Dyke, Henry",1852.0,1933.0,11875,11875,Gut_236
0,Five Stages of Greek Religion,"Murray, Gilbert",1866.0,1957.0,72448,72448,Gut_14872
0,The North Devon Coast,"Harper, Charles G. (Charles George)",1863.0,1943.0,51526,51526,Gut_37451
0,The Arawack Language of Guiana in its Linguistic and Ethnological Relations,"Brinton, Daniel G. (Daniel Garrison)",1837.0,1899.0,12187,12187,Gut_15701
0,New Ideas for American Boys; The Jack of All Trades,"Beard, Daniel Carter",1850.0,1941.0,59410,59410,Gut_30674
0,The Burgomaster's Wife — Volume 01,"Ebers, Georg",1837.0,1898.0,16664,16664,Gut_35134
0,The Ghost Pirates,"Hodgson, William Hope",1877.0,1918.0,47478,47478,Gut_699
0,Tommy and Co.,"Jerome, Jerome K. (Jerome Klapka)",1859.0,1927.0,54562,54562,Gut_10041
0,Hopes and Fears for Art,"Morris, William",1834.0,1896.0,57796,57796,Gut_21150
0,"The Tin Woodman of Oz: A Faithful Story of the Astonishing Adventure Undertaken; by the Tin Woodman, assisted by Woot the Wanderer, the; Scarecrow of Oz, and Polychrome, the Rainbow's Daughter","Baum, L. Frank (Lyman Frank)",1856.0,1919.0,44474,44474,Gut_15365
0,"A History of the British Army, Vol. 2: First Part—to the Close of the Seven Years' War","Fortescue, J. W. (John William), Sir",1859.0,1933.0,220781,220781,Gut_35762
0,"The Works of Robert G. Ingersoll, Vol. 10 (of 12): Dresden Edition—Legal","Ingersoll, Robert Green",1833.0,1899.0,212658,212658,Gut_21998
0,"Frank Reade, Jr., and His Electric Ice Ship; or, Driven Adrift in the Frozen Sky.","Senarens, Luis",1863.0,1939.0,29426,29426,Gut_34220
0,Randolph Caldecott: A Personal Memoir of His Early Art Career,"Blackburn, Henry",1830.0,1897.0,24002,24002,Gut_23899
0,Peace Manoeuvres,"Davis, Richard Harding",1864.0,1916.0,6460,6460,Gut_5924
0,The Greater Power,"Bindloss, Harold",1866.0,1945.0,101225,101225,Gut_14415
0,"Cinderella, and Other Stories","Davis, Richard Harding",1864.0,1916.0,40467,40467,Gut_4496
0,The Complete Works of Artemus Ward — Part 4: To California and Return,"Ward, Artemus",1834.0,1867.0,18269,18269,Gut_16974
0,Marriage,"Wells, H. G. (Herbert George)",1866.0,1946.0,147505,147505,Gut_19100
0,Afoot in England,"Hudson, W. H. (William Henry)",1841.0,1922.0,81018,81018,Gut_33801
0,The Drums of Jeopardy,"MacGrath, Harold",1871.0,1932.0,85860,85860,Gut_6597
0,The Bondman: A New Saga,"Caine, Hall, Sir",1853.0,1931.0,149784,149784,Gut_18026
0,Summer,"Sharp, Dallas Lore",1870.0,1929.0,28218,28218,Gut_24842
0,The Scarlet Bat: A Detective Story,"Hume, Fergus",1859.0,1932.0,73069,73069,Gut_35568
0,The Tailor of Gloucester,"Potter, Beatrix",1866.0,1943.0,2851,2851,Gut_3475
0,"Book of Mormon Stories. No. 1.: Adapted to the Capacity of Young Children, and Designed for Use in Sabbath Schools, Primary Associations, and for Home Reading","Cannon, George Q. (George Quayle)",1827.0,1901.0,11216,11216,Gut_31567
0,Salome,"Marshall, Emma",1830.0,1899.0,54046,54046,Gut_20627
0,Brother Jacob,"Eliot, George",1819.0,1880.0,16619,16619,Gut_8600
0,The Sword of Gideon,"Bloundelle-Burton, John",1850.0,1917.0,102009,102009,Gut_33002
0,Reginald,Saki,1870.0,1916.0,13870,13870,Gut_13405
0,The Story of the Gravelys: A Tale for Girls,"Saunders, Marshall",1861.0,1947.0,53435,53435,Gut_33492
0,The Feasts of Autolycus: The Diary of a Greedy Woman,"Pennell, Elizabeth Robins",1855.0,1936.0,44767,44767,Gut_24425
0,Ruth Erskine's Son,Pansy,1841.0,1930.0,79385,79385,Gut_26140
0,"The Old Helmet, Volume I","Warner, Susan",1819.0,1885.0,98764,98764,Gut_12375
0,Shadow Mountain,"Coolidge, Dane",1873.0,1940.0,73488,73488,Gut_15150
0,Kenelm Chillingly — Complete,"Lytton, Edward Bulwer Lytton, Baron",1803.0,1873.0,190273,190273,Gut_40352
0,"Quadrupeds, What They Are and Where Found: A Book of Zoology for Boys","Reid, Mayne",1818.0,1883.0,45391,45391,Gut_10046
0,The Myths and Fables of To-Day,"Drake, Samuel Adams",1833.0,1905.0,45132,45132,Gut_26456
0,"Bertie's Home; or, the Way to be Happy","Leslie, Madeline",1815.0,1893.0,12373,12373,Gut_10134
0,In the Carquinez Woods,"Harte, Bret",1836.0,1902.0,37444,37444,Gut_9654
0,The Master of the World,"Verne, Jules",1828.0,1905.0,42965,42965,Gut_21441
0,Toilers of Babylon: A Novel,"Farjeon, B. L. (Benjamin Leopold)",1833.0,1903.0,118153,118153,Gut_25485
0,Me: A Book of Remembrance,"Eaton, Winnifred",1879.0,1954.0,85858,85858,Gut_38108
0,"The Spider and the Fly; or, An Undesired Love","Garvice, Charles",1850.0,1920.0,109180,109180,Gut_30365
0,Child Life in Colonial Days,"Earle, Alice Morse",1851.0,1911.0,89160,89160,Gut_26200
0,At His Gates: A Novel. Vol. 1 (of 3),"Oliphant, Mrs. (Margaret)",1828.0,1897.0,65652,65652,Gut_28994
0,Songs of Action,"Doyle, Arthur Conan",1859.0,1930.0,12267,12267,Gut_25471
0,Peregrine's Progress,"Farnol, Jeffery",1878.0,1952.0,124917,124917,Gut_39812
0,Vivian Grey,"Disraeli, Benjamin, Earl of Beaconsfield",1804.0,1881.0,192521,192521,Gut_41908
0,Editorial Wild Oats,"Twain, Mark",1835.0,1910.0,9764,9764,Gut_6882
0,Cap'n Eri,"Lincoln, Joseph Crosby",1870.0,1944.0,81233,81233,Gut_16653
0,"A Collection of Stories, Reviews and Essays","Cather, Willa",1873.0,1947.0,96058,96058,Gut_11476
0,Idle Ideas in 1905,"Jerome, Jerome K. (Jerome Klapka)",1859.0,1927.0,52867,52867,Gut_15821
0,Square Deal Sanderson,"Seltzer, Charles Alden",1875.0,1942.0,65443,65443,Gut_4722
0,The Second Latchkey,"Williamson, C. N. (Charles Norris)",1859.0,1920.0,87788,87788,Gut_6075
0,A Wodehouse Miscellany: Articles & Stories,"Wodehouse, P. G. (Pelham Grenville)",1881.0,1975.0,29660,29660,Gut_40811
0,Rudimental Divine Science,"Eddy, Mary Baker",1821.0,1910.0,4003,4003,Gut_1634
0,The Rise of the Dutch Republic — Complete (1566-74),"Motley, John Lothrop",1814.0,1877.0,180949,180949,Gut_29421
0,"The Tables Turned; or, Nupkins Awakened.  A Socialist Interlude","Morris, William",1834.0,1896.0,14077,14077,Gut_4948
0,The Man from Home,"Tarkington, Booth",1869.0,1946.0,26431,26431,Gut_4174
0,Nelly's Silver Mine: A Story of Colorado Life,"Jackson, Helen Hunt",1830.0,1885.0,104807,104807,Gut_18366
0,A Girl's Ride in Iceland,"Alec-Tweedie, Mrs. (Ethel)",1862.0,1940.0,44694,44694,Gut_11811
0,The Camp Fire Girls by the Blue Lagoon,"Vandercook, Margaret",1876.0,,44526,44526,Gut_33177
0,From Whose Bourne,"Barr, Robert",1850.0,1912.0,29772,29772,Gut_41557
0,Religion And Health,"Walsh, James J. (James Joseph)",1865.0,1942.0,101905,101905,Gut_20560
0,Mr. Poskitt's Nightcaps: Stories of a Yorkshire Farmer,"Fletcher, J. S. (Joseph Smith)",1863.0,1935.0,47358,47358,Gut_27577
0,Ramuntcho,"Loti, Pierre",1850.0,1923.0,53635,53635,Gut_41765
0,A Spinner in the Sun,"Reed, Myrtle",1874.0,1911.0,73731,73731,Gut_1892
0,"The Pomp of the Lavilettes, Complete","Parker, Gilbert",1862.0,1932.0,38874,38874,Gut_39029
0,Jessie Graham,"Holmes, Mary Jane",1825.0,1907.0,52699,52699,Gut_20938
0,The Price of Coal: A Play,"Brighouse, Harold",1882.0,1958.0,5419,5419,Gut_34736
0,Jungle in the Sky,"Marlowe, Stephen",1928.0,2008.0,24296,24296,Gut_37375
0,Badge of Infamy,"Del Rey, Lester",1915.0,1993.0,33063,33063,Gut_6871
0,The Tale of Old Dog Spot,"Bailey, Arthur Scott",1877.0,1949.0,14583,14583,Gut_15217
0,"Trial of C. B. Reynolds For Blasphemy, at Morristown, N. J., May 1887: Defence","Ingersoll, Robert Green",1833.0,1899.0,21225,21225,Gut_21446
0,The Solitary Farm,"Hume, Fergus",1859.0,1932.0,90815,90815,Gut_18950
0,The Romance of the Canoness: A Life-History,"Heyse, Paul",1830.0,1914.0,84925,84925,Gut_17918
0,Hills of the Shatemuc,"Warner, Susan",1819.0,1885.0,196109,196109,Gut_4970
0,Priscilla and Charybdis: A Story of Alternatives,"Moore, Frank Frankfort",1855.0,1931.0,117827,117827,Gut_32263
0,"Boy Scouts in Mexico; Or, On Guard with Uncle Sam","Ralphson, G. Harvey (George Harvey)",1879.0,1940.0,51461,51461,Gut_8781
0,"Chester Rand; or, The New Path to Fortune","Alger, Horatio, Jr.",1832.0,1899.0,55260,55260,Gut_9653
0,At Close Range,"Smith, Francis Hopkinson",1838.0,1915.0,43687,43687,Gut_34709
0,More Nonsense,"Lear, Edward",1812.0,1888.0,4575,4575,Gut_2614
0,Where No Fear Was: A Book About Fear,"Benson, Arthur Christopher",1862.0,1925.0,44753,44753,Gut_27910
0,Blackfoot Lodge Tales: The Story of a Prairie People,"Grinnell, George Bird",1849.0,1938.0,100757,100757,Gut_1091
0,Is He Popenjoy?,"Trollope, Anthony",1815.0,1882.0,211457,211457,Gut_14558
0,The Flag-Raising,"Wiggin, Kate Douglas Smith",1856.0,1923.0,16146,16146,Gut_9698
0,The Girl at Central,"Bonner, Geraldine",1870.0,1930.0,53534,53534,Gut_19247
0,The Tracer of Lost Persons,"Chambers, Robert W. (Robert William)",1865.0,1933.0,53361,53361,Gut_2284
0,Members of the Family,"Wister, Owen",1860.0,1938.0,63391,63391,Gut_35845
0,Camille (La Dame aux Camilias),"Dumas, Alexandre",1824.0,1895.0,66568,66568,Gut_4341
0,On the Kentucky Frontier: A Story of the Fighting Pioneers of the West,"Otis, James",1848.0,1912.0,45311,45311,Gut_17927
0,"St. Peter, His Name and His Office, as Set Forth in Holy Scripture","Allies, T. W. (Thomas William)",1813.0,1903.0,97725,97725,Gut_21479
0,The Alaskan,"Curwood, James Oliver",1878.0,1927.0,80461,80461,Gut_1257
0,Keeping up with Lizzie,"Bacheller, Irving",1859.0,1950.0,21251,21251,Gut_1065
0,A Chosen Few: Short Stories,"Stockton, Frank Richard",1834.0,1902.0,54053,54053,Gut_11447
0,From Powder Monkey to Admiral: A Story of Naval Adventure,"Kingston, William Henry Giles",1814.0,1880.0,120500,120500,Gut_8327
0,The Giraffe Hunters,"Reid, Mayne",1818.0,1883.0,91947,91947,Gut_13122
0,The Corsican Brothers,"Dumas, Alexandre",1802.0,1870.0,30556,30556,Gut_24592
0,"Parkhurst Boys, and Other Stories of School Life","Reed, Talbot Baines",1852.0,1893.0,105509,105509,Gut_8115
0,"""Clear the Track!"" A Story of To-day","Werner, E.",1838.0,1918.0,106648,106648,Gut_18992
0,"The Busted Ex-Texan, and Other Stories","Murray, W. H. H. (William Henry Harrison)",1840.0,1904.0,18772,18772,Gut_13546
0,The Brown Mouse,"Quick, Herbert",1861.0,1925.0,53730,53730,Gut_12494
0,Uncle Tom's Cabin,"Stowe, Harriet Beecher",1811.0,1896.0,180616,180616,Gut_7539
0,The Prairie Chief,"Ballantyne, R. M. (Robert Michael)",1825.0,1894.0,52910,52910,Gut_8571
0,The Glory of the Coming: What Mine Eyes Have Seen of Americans in Action in This Year of Grace and Allied Endeavor,"Cobb, Irvin S. (Irvin Shrewsbury)",1876.0,1944.0,106792,106792,Gut_26493
0,Sweet Tooth,"Young, Robert F.",1915.0,1986.0,4245,4245,Gut_31424
0,A Woman Intervenes,"Barr, Robert",1850.0,1912.0,97556,97556,Gut_41595
0,Pawned,"Packard, Frank L. (Frank Lucius)",1877.0,1942.0,71742,71742,Gut_32255
0,A Traveller in Little Things,"Hudson, W. H. (William Henry)",1841.0,1922.0,65085,65085,Gut_40675
0,The Old Merchant Marine: A Chronicle of American Ships and Sailors,"Paine, Ralph Delahaye",1871.0,1925.0,41388,41388,Gut_15477
0,One Day & Another: A Lyrical Eclogue,"Cawein, Madison Julius",1865.0,1914.0,14770,14770,Gut_17320
0,Barbara Blomberg — Complete,"Ebers, Georg",1837.0,1898.0,196680,196680,Gut_35070
0,Stories of Great Americans for Little Americans,"Eggleston, Edward",1837.0,1902.0,28635,28635,Gut_53
0,La Constantin: Celebrated Crimes,"Dumas, Alexandre",1802.0,1870.0,25102,25102,Gut_12838
0,"The Forge in the Forest: Being the Narrative of the Acadian Ranger, Jean de Mer, Seigneur de Briart; and How He Crossed the Black Abbé; and of His Adventures in a Strange Fellowship","Roberts, Charles G. D., Sir",1860.0,1943.0,50641,50641,Gut_17576
0,Roughing It in the Bush,"Moodie, Susanna",1803.0,1885.0,179667,179667,Gut_26231
0,The Appreciation of Music - Vol. 1 (of 3),"Mason, Daniel Gregory",1873.0,1953.0,50426,50426,Gut_37171
0,In the Tideway,"Steel, Flora Annie Webster",1847.0,1929.0,25461,25461,Gut_22830
0,A Jolly Fellowship,"Stockton, Frank Richard",1834.0,1902.0,76486,76486,Gut_7734
0,Vanishing England,"Ditchfield, P. H. (Peter Hampson)",1854.0,1930.0,105735,105735,Gut_3394
0,The Comic English Grammar: A New and Facetious Introduction to the English Tongue,"Leigh, Percival",1813.0,1889.0,35302,35302,Gut_25827
0,The Spiritual Guidance of Man and of Mankind,"Steiner, Rudolf",1861.0,1925.0,21942,21942,Gut_33942
0,The Fire and the Sword,"Robinson, Frank M.",1926.0,2014.0,10694,10694,Gut_31629
0,The Cavalier,"Cable, George Washington",1844.0,1925.0,82193,82193,Gut_41906
0,"Great Singers, Second Series: Malibran To Titiens","Ferris, George T. (George Titus)",1840.0,,57685,57685,Gut_5407
0,Expositions of Holy Scripture: St. Luke,"Maclaren, Alexander",1826.0,1910.0,253205,253205,Gut_40820
0,"Historic Tales: The Romance of Reality. Vol. 05 (of 15), German","Morris, Charles",1833.0,1922.0,84215,84215,Gut_4713
0,From a Swedish Homestead,"Lagerlöf, Selma",1858.0,1940.0,88299,88299,Gut_26800
0,The Wireless Officer,"Westerman, Percy F. (Percy Francis)",1876.0,1959.0,77046,77046,Gut_21219
0,The Story of Porcelain,"Bassett, Sara Ware",1872.0,1968.0,46930,46930,Gut_6840
0,Minnie's Pet Dog,"Leslie, Madeline",1815.0,1893.0,10105,10105,Gut_12231
0,Bill Nye's Sparks,"Nye, Bill",1850.0,1896.0,36324,36324,Gut_32252
0,Daddy Long-Legs: A Comedy in Four Acts,"Webster, Jean",1876.0,1916.0,40554,40554,Gut_23320
0,The Girls of St. Wode's,"Meade, L. T.",1854.0,1914.0,86616,86616,Gut_24105
0,Planet of the Damned,"Harrison, Harry",1925.0,2012.0,55740,55740,Gut_8744
0,Stolen Idols,"Oppenheim, E. Phillips (Edward Phillips)",1866.0,1946.0,79005,79005,Gut_27546
0,The Ghost Girl,"Stacpoole, H. De Vere (Henry De Vere)",1863.0,1951.0,71853,71853,Gut_12493
0,Ardath: The Story of a Dead Self,"Corelli, Marie",1855.0,1924.0,211060,211060,Gut_31611
0,"The Trail of the Sword, Volume 2","Parker, Gilbert",1862.0,1932.0,15641,15641,Gut_39018
0,Goldsmith: English Men of Letters Series,"Black, William",1841.0,1898.0,43516,43516,Gut_6427
0,The Cuckoo Clock,"Molesworth, Mrs.",1839.0,1921.0,37113,37113,Gut_3969
0,Barrington. Volume 2 (of 2),"Lever, Charles James",1806.0,1872.0,69417,69417,Gut_18734
0,Dr. Dumany's Wife,"Jókai, Mór",1825.0,1904.0,78151,78151,Gut_6271
0,My Strangest Case,"Boothby, Guy",1867.0,1905.0,70975,70975,Gut_381
0,"""Le Monsieur de la Petite Dame""","Burnett, Frances Hodgson",1849.0,1924.0,9798,9798,Gut_9837
0,"Michael Strogoff; Or, The Courier of the Czar","Verne, Jules",1828.0,1905.0,93611,93611,Gut_6043
0,War of the Classes,"London, Jack",1876.0,1916.0,34286,34286,Gut_1266
0,The Romance of a Christmas Card,"Wiggin, Kate Douglas Smith",1856.0,1923.0,15961,15961,Gut_5400
0,The Yellow Fairy Book,"Lang, Andrew",1844.0,1912.0,111174,111174,Gut_39215
0,The Talleyrand Maxim,"Fletcher, J. S. (Joseph Smith)",1863.0,1935.0,70636,70636,Gut_41901
0,The Castle Inn,"Weyman, Stanley John",1855.0,1928.0,109299,109299,Gut_1292
0,Dealing in Futures: A Play in Three Acts,"Brighouse, Harold",1882.0,1958.0,22160,22160,Gut_34738
0,Left End Edwards,"Barbour, Ralph Henry",1870.0,1944.0,74877,74877,Gut_7733
0,Growth of the Soil,"Hamsun, Knut",1859.0,1952.0,142555,142555,Gut_711
0,Corea or Cho-sen: The Land of the Morning Calm,"Landor, Arnold Henry Savage",1865.0,1924.0,80422,80422,Gut_2241
0,The Princess Passes,"Williamson, A. M. (Alice Muriel)",1869.0,1933.0,101160,101160,Gut_3393
0,English Hours,"James, Henry",1843.0,1916.0,76003,76003,Gut_37579
0,Justice,"Galsworthy, John",1867.0,1933.0,22755,22755,Gut_13986
0,The Life of Reason: The Phases of Human Progress,"Santayana, George",1863.0,1952.0,317460,317460,Gut_3565
0,The Gay Cockade,"Bailey, Temple",1869.0,1953.0,84875,84875,Gut_4586
0,Neighbours,"Stead, Robert J. C.",1880.0,1959.0,80113,80113,Gut_19222
0,The Kingdom of Slender Swords,"Rives, Hallie Erminie",1876.0,,92466,92466,Gut_25048
0,"Peter Trawl; Or, The Adventures of a Whaler","Kingston, William Henry Giles",1814.0,1880.0,110980,110980,Gut_8380
0,The Different Forms of Flowers on Plants of the Same Species,"Darwin, Charles",1809.0,1882.0,104756,104756,Gut_21423
0,Four Phases of Love,"Heyse, Paul",1830.0,1914.0,46683,46683,Gut_18109
0,Concerning Children,"Gilman, Charlotte Perkins",1860.0,1935.0,58279,58279,Gut_23374
0,"The Mother's Recompense, Volume 2: A Sequel to Home Influence","Aguilar, Grace",1816.0,1847.0,106160,106160,Gut_1669
0,"Modern Painters, Volume 3 (of 5)","Ruskin, John",1819.0,1900.0,136010,136010,Gut_22094
0,Pole Baker: A Novel,"Harben, Will N. (Will Nathaniel)",1858.0,1919.0,94549,94549,Gut_32206
0,Not Like Other Girls,"Carey, Rosa Nouchette",1840.0,1909.0,182248,182248,Gut_13515
